comment,label
arre ye baat bilkul galat hai soch lo,warning
arey please bhai thoda mature bano,warning
arey ye baat bilkul galat hai soch lo,warning
useful info saved it,safe
tu bilkul chutiya hai,severe
bas ab aur sunna nahi tum saale paagal ho !,severe
gandu aadmi hat pagle,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
arre bakwas band kar samajh nahi aata kya?,warning
bakwas band kar samajh nahi aata kya?,warning
aise mat bolo ajeeb lagta hai,warning
tumse expect nahi tha thoda behtar karo,warning
ye baat bilkul galat hai soch lo thoda,warning
tu thoda sudhar yaar,warning
good job yaar shandar!,safe
please bhai thoda mature bano,warning
tera dimag kharab hai yaar !,severe
tumhara koi ilaaj nahi bas ruk ja,severe
hi great work keep it up!,safe
arre jyada bakwaas mat kar yaar,warning
good job yaar shandar!,safe
please bhai thoda mature bano,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
saala bakwas banda hat ja abhi,severe
stop karo ye faltu posts,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
tu thoda sudhar yaar,warning
gandu aadmi hat pagle,severe
tujhse badi bewakoofi kisi mein nahi,severe
hello this helped me a lot thanks,safe
can you explain this please? kya kar rahe ho?,safe
tu bilkul chutiya hai !!,severe
hello interesting point mujhe pasand aaya,safe
arey ye baat bilkul galat hai soch lo,warning
kya bakwaas likhta hai tu band kar hatao !,severe
ghatiya insaan ho tum !,severe
arey tu thoda sudhar yaar,warning
this helped me a lot thanks,safe
tumhara koi ilaaj nahi bas ruk ja,severe
ghatiya insaan ho tum !!,severe
bas ab aur sunna nahi tum saale paagal ho hatao,severe
thanks for sharing bahut useful hai,safe
arey tu thoda sudhar yaar,warning
hello useful info saved it,safe
hello thanks for sharing bahut useful hai,safe
hey shaam karo,safe
tera dimag kharab hai yaar,severe
arre chalo theek hai par agli baar dhyaan rakho,warning
hey shaam karo,safe
chalo theek hai par agli baar dhyaan rakho,warning
great work keep it up!,safe
tumhara koi ilaaj nahi bas ruk ja bhag !!,severe
tu bilkul chutiya hai,severe
hello can you explain this please? kya kar rahe ho?,safe
please bhai thoda mature bano,warning
arey please bhai thoda mature bano,warning
tumse expect nahi tha thoda behtar karo,warning
please bhai thoda mature bano,warning
hi interesting point mujhe pasand aaya,safe
bas ab aur sunna nahi tum saale paagal ho,severe
saala bakwas banda hat ja,severe
aise mat bolo ajeeb lagta hai,warning
tu bilkul chutiya hai,severe
ghatiya insaan ho tum,severe
this helped me a lot thanks badiya,safe
ghatiya kaam kiya tumne,warning
tera dimag kharab hai yaar !,severe
tu bilkul chutiya hai,severe
bas ab aur sunna nahi tum saale paagal ho hatao,severe
hi can you explain this please? kya kar rahe ho?,safe
jyada bakwaas mat kar yaar,warning
gandu aadmi hat pagle !,severe
hello great work keep it up!,safe
ghatiya insaan ho tum,severe
hey i agree with you on this point great,safe
stop karo ye faltu posts,warning
kya bakwaas likhta hai tu band kar,severe
tujhse badi bewakoofi kisi mein nahi,severe
kya bakwaas likhta hai tu band kar,severe
aise mat bolo ajeeb lagta hai,warning
kya bakwaas likhta hai tu band kar,severe
arre ghatiya kaam kiya tumne,warning
arey ye baat bilkul galat hai soch lo,warning
tu bilkul chutiya hai,severe
bas ab aur sunna nahi tum saale paagal ho bhag,severe
ye baat bilkul galat hai soch lo,warning
tujhse badi bewakoofi kisi mein nahi,severe
hello hey shaam karo,safe
kya bakwaas likhta hai tu band kar !,severe
stop karo ye faltu posts,warning
hi thanks for sharing bahut useful hai,safe
ye baat bilkul galat hai soch lo,warning
interesting point mujhe pasand aaya,safe
itna bekaar kaam tumhe sharam nahi aati? saala !,severe
tujhse badi bewakoofi kisi mein nahi,severe
thanks for sharing bahut useful hai,safe
can you explain this please? kya kar rahe ho?,safe
tumhara koi ilaaj nahi bas ruk ja hatao !!,severe
great work keep it up!,safe
arre tu thoda sudhar yaar thoda,warning
tumhara koi ilaaj nahi bas ruk ja,severe
tera dimag kharab hai yaar !!,severe
chalo theek hai par agli baar dhyaan rakho abhi,warning
hey shaam karo,safe
kya bakwaas likhta hai tu band kar,severe
please bhai thoda mature bano thoda,warning
useful info saved it,safe
arey bakwas band kar samajh nahi aata kya?,warning
ghatiya kaam kiya tumne,warning
interesting point mujhe pasand aaya,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
saala bakwas banda hat ja,severe
tumhara koi ilaaj nahi bas ruk ja,severe
bas ab aur sunna nahi tum saale paagal ho hatao!,severe
tujhse badi bewakoofi kisi mein nahi !,severe
hi hey shaam karo,safe
arey tumse expect nahi tha thoda behtar karo,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
gandu aadmi hat pagle,severe
hi good job yaar shandar! thanks,safe
arey please bhai thoda mature bano,warning
can you explain this please? kya kar rahe ho?,safe
tujhse badi bewakoofi kisi mein nahi,severe
hi hey shaam karo,safe
arey tumse expect nahi tha thoda behtar karo,warning
ghatiya insaan ho tum,severe
arre bakwas band kar samajh nahi aata kya? please,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
arey please bhai thoda mature bano,warning
tu bilkul chutiya hai,severe
hello can you explain this please? kya kar rahe ho?,safe
bas ab aur sunna nahi tum saale paagal ho !!,severe
this helped me a lot thanks mast,safe
please bhai thoda mature bano,warning
aise mat bolo ajeeb lagta hai,warning
arey bakwas band kar samajh nahi aata kya?,warning
hey shaam karo,safe
arre jyada bakwaas mat kar yaar abhi,warning
arey please bhai thoda mature bano,warning
saala bakwas banda hat ja,severe
great work keep it up!,safe
can you explain this please? kya kar rahe ho?,safe
ghatiya insaan ho tum,severe
i agree with you on this point,safe
arey ghatiya kaam kiya tumne,warning
bakwas band kar samajh nahi aata kya? please,warning
tu bilkul chutiya hai,severe
gandu aadmi hat pagle,severe
tera dimag kharab hai yaar abhi,severe
tu bilkul chutiya hai,severe
useful info saved it,safe
great work keep it up!,safe
thanks for sharing bahut useful hai,safe
bas ab aur sunna nahi tum saale paagal ho saala !!,severe
bas ab aur sunna nahi tum saale paagal ho,severe
tujhse badi bewakoofi kisi mein nahi,severe
arey please bhai thoda mature bano,warning
gandu aadmi hat pagle,severe
interesting point mujhe pasand aaya,safe
arey tumse expect nahi tha thoda behtar karo,warning
arey tu thoda sudhar yaar,warning
hi can you explain this please? kya kar rahe ho?,safe
kya bakwaas likhta hai tu band kar,severe
hey shaam karo,safe
jyada bakwaas mat kar yaar,warning
hey shaam karo,safe
hi i agree with you on this point,safe
hello thanks for sharing bahut useful hai,safe
ye baat bilkul galat hai soch lo,warning
arre jyada bakwaas mat kar yaar,warning
gandu aadmi hat pagle abhi!!,severe
hello great work keep it up!,safe
stop karo ye faltu posts,warning
itna bekaar kaam tumhe sharam nahi aati? abhi,severe
great work keep it up!,safe
kya aap isko thoda aur detail mein bata sakte ho?,safe
kya bakwaas likhta hai tu band kar,severe
tu bilkul chutiya hai saala!,severe
ghatiya insaan ho tum,severe
arre ye baat bilkul galat hai soch lo,warning
bas ab aur sunna nahi tum saale paagal ho !!,severe
hey shaam karo,safe
saala bakwas banda hat ja,severe
interesting point mujhe pasand aaya,safe
hello thanks for sharing bahut useful hai,safe
arre bakwas band kar samajh nahi aata kya?,warning
tu bilkul chutiya hai,severe
chalo theek hai par agli baar dhyaan rakho,warning
ghatiya kaam kiya tumne,warning
tumhara koi ilaaj nahi bas ruk ja saala,severe
this helped me a lot thanks,safe
itna bekaar kaam tumhe sharam nahi aati?!!,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
tumse expect nahi tha thoda behtar karo,warning
arey stop karo ye faltu posts,warning
saala bakwas banda hat ja,severe
arey ghatiya kaam kiya tumne,warning
hello useful info saved it,safe
stop karo ye faltu posts,warning
gandu aadmi hat pagle !,severe
arey bakwas band kar samajh nahi aata kya?,warning
hello interesting point mujhe pasand aaya,safe
hello interesting point mujhe pasand aaya,safe
gandu aadmi hat pagle,severe
kya aap isko thoda aur detail mein bata sakte ho?,safe
ghatiya insaan ho tum,severe
bas ab aur sunna nahi tum saale paagal ho abhi,severe
interesting point mujhe pasand aaya,safe
gandu aadmi hat pagle abhi,severe
tu bilkul chutiya hai hatao,severe
hello can you explain this please? kya kar rahe ho?,safe
itna bekaar kaam tumhe sharam nahi aati?!,severe
this helped me a lot thanks,safe
tera dimag kharab hai yaar !!,severe
ye baat bilkul galat hai soch lo,warning
tera dimag kharab hai yaar,severe
this helped me a lot thanks,safe
hey shaam karo,safe
kya bakwaas likhta hai tu band kar,severe
hello great work keep it up!,safe
kya bakwaas likhta hai tu band kar,severe
useful info saved it,safe
arey bakwas band kar samajh nahi aata kya? thoda,warning
tu bilkul chutiya hai !!,severe
this helped me a lot thanks,safe
tujhse badi bewakoofi kisi mein nahi,severe
tujhse badi bewakoofi kisi mein nahi !,severe
tu bilkul chutiya hai,severe
hi useful info saved it,safe
hello useful info saved it,safe
hi hey shaam karo,safe
ghatiya kaam kiya tumne,warning
aise mat bolo ajeeb lagta hai,warning
tumse expect nahi tha thoda behtar karo,warning
please bhai thoda mature bano,warning
stop karo ye faltu posts,warning
hi i agree with you on this point,safe
gandu aadmi hat pagle !!,severe
interesting point mujhe pasand aaya,safe
hello this helped me a lot thanks,safe
aise mat bolo ajeeb lagta hai,warning
hi hey shaam karo,safe
arre jyada bakwaas mat kar yaar,warning
arey jyada bakwaas mat kar yaar,warning
stop karo ye faltu posts,warning
tumhara koi ilaaj nahi bas ruk ja,severe
tujhse badi bewakoofi kisi mein nahi,severe
tu thoda sudhar yaar,warning
tujhse badi bewakoofi kisi mein nahi hatao,severe
interesting point mujhe pasand aaya,safe
hi kya aap isko thoda aur detail mein bata sakte ho?,safe
tera dimag kharab hai yaar !!,severe
useful info saved it,safe
tu thoda sudhar yaar,warning
saala bakwas banda hat ja,severe
hi can you explain this please? kya kar rahe ho?,safe
arey ghatiya kaam kiya tumne,warning
great work keep it up!,safe
saala bakwas banda hat ja,severe
saala bakwas banda hat ja !!,severe
arre please bhai thoda mature bano,warning
saala bakwas banda hat ja,severe
tujhse badi bewakoofi kisi mein nahi,severe
hello useful info saved it,safe
hi can you explain this please? kya kar rahe ho?,safe
arre jyada bakwaas mat kar yaar,warning
hey shaam karo,safe
jyada bakwaas mat kar yaar,warning
stop karo ye faltu posts please,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
bas ab aur sunna nahi tum saale paagal ho !!,severe
this helped me a lot thanks,safe
hello can you explain this please? kya kar rahe ho?,safe
aise mat bolo ajeeb lagta hai,warning
this helped me a lot thanks,safe
bakwas band kar samajh nahi aata kya?,warning
hi this helped me a lot thanks,safe
interesting point mujhe pasand aaya,safe
bakwas band kar samajh nahi aata kya?,warning
hey shaam karo,safe
chalo theek hai par agli baar dhyaan rakho,warning
tumhara koi ilaaj nahi bas ruk ja hatao !!,severe
tumse expect nahi tha thoda behtar karo,warning
hi this helped me a lot thanks,safe
gandu aadmi hat pagle,severe
stop karo ye faltu posts,warning
bakwas band kar samajh nahi aata kya?,warning
bas ab aur sunna nahi tum saale paagal ho,severe
chalo theek hai par agli baar dhyaan rakho,warning
hey this helped me a lot thanks,safe
stop karo ye faltu posts,warning
useful info saved it thx,safe
ghatiya insaan ho tum,severe
thanks for sharing bahut useful hai,safe
kya bakwaas likhta hai tu band kar saala!!,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
ghatiya insaan ho tum,severe
ghatiya insaan ho tum saala !!,severe
kya aap isko thoda aur detail mein bata sakte ho?,safe
hi thanks for sharing bahut useful hai,safe
tumhara koi ilaaj nahi bas ruk ja !!,severe
thanks for sharing bahut useful hai,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
kya aap isko thoda aur detail mein bata sakte ho?,safe
saala bakwas banda hat ja !!,severe
tu bilkul chutiya hai !,severe
hi good job yaar shandar!,safe
tumhara koi ilaaj nahi bas ruk ja !!,severe
arre chalo theek hai par agli baar dhyaan rakho bas,warning
hello this helped me a lot thanks,safe
hi i agree with you on this point,safe
great work keep it up!,safe
jyada bakwaas mat kar yaar,warning
hey good job yaar shandar! shandar,safe
arey please bhai thoda mature bano,warning
hi thanks for sharing bahut useful hai,safe
bas ab aur sunna nahi tum saale paagal ho,severe
tera dimag kharab hai yaar,severe
tu thoda sudhar yaar,warning
hi i agree with you on this point,safe
hello this helped me a lot thanks,safe
saala bakwas banda hat ja bhag,severe
hello kya aap isko thoda aur detail mein bata sakte ho?,safe
arre please bhai thoda mature bano please,warning
i agree with you on this point,safe
tumse expect nahi tha thoda behtar karo,warning
arre ye baat bilkul galat hai soch lo,warning
hi this helped me a lot thanks,safe
bas ab aur sunna nahi tum saale paagal ho !,severe
chalo theek hai par agli baar dhyaan rakho,warning
ghatiya insaan ho tum,severe
tera dimag kharab hai yaar !,severe
good job yaar shandar!,safe
kya bakwaas likhta hai tu band kar,severe
arre chalo theek hai par agli baar dhyaan rakho,warning
arey jyada bakwaas mat kar yaar,warning
bakwas band kar samajh nahi aata kya?,warning
hi this helped me a lot thanks,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
please bhai thoda mature bano,warning
tujhse badi bewakoofi kisi mein nahi,severe
arey ghatiya kaam kiya tumne abhi,warning
ye baat bilkul galat hai soch lo,warning
great work keep it up!,safe
ghatiya kaam kiya tumne,warning
i agree with you on this point,safe
stop karo ye faltu posts,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
stop karo ye faltu posts,warning
hello interesting point mujhe pasand aaya,safe
kya bakwaas likhta hai tu band kar,severe
ghatiya insaan ho tum !,severe
hello good job yaar shandar!,safe
hello can you explain this please? kya kar rahe ho?,safe
tumse expect nahi tha thoda behtar karo,warning
thanks for sharing bahut useful hai,safe
tu bilkul chutiya hai !!,severe
jyada bakwaas mat kar yaar,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
arey bakwas band kar samajh nahi aata kya?,warning
hi great work keep it up!,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
hi can you explain this please? kya kar rahe ho?,safe
tera dimag kharab hai yaar !,severe
thanks for sharing bahut useful hai,safe
please bhai thoda mature bano,warning
ye baat bilkul galat hai soch lo,warning
interesting point mujhe pasand aaya,safe
tujhse badi bewakoofi kisi mein nahi !!,severe
ghatiya insaan ho tum !!,severe
ghatiya insaan ho tum !,severe
itna bekaar kaam tumhe sharam nahi aati? hatao,severe
hello can you explain this please? kya kar rahe ho?,safe
tumhara koi ilaaj nahi bas ruk ja,severe
kya bakwaas likhta hai tu band kar !!,severe
kya bakwaas likhta hai tu band kar,severe
this helped me a lot thanks thx,safe
tu bilkul chutiya hai,severe
tujhse badi bewakoofi kisi mein nahi,severe
tujhse badi bewakoofi kisi mein nahi,severe
tera dimag kharab hai yaar bhag,severe
ghatiya insaan ho tum !!,severe
tera dimag kharab hai yaar !!,severe
tujhse badi bewakoofi kisi mein nahi,severe
arey jyada bakwaas mat kar yaar,warning
hi useful info saved it thx,safe
tujhse badi bewakoofi kisi mein nahi,severe
hello can you explain this please? kya kar rahe ho?,safe
itna bekaar kaam tumhe sharam nahi aati? hatao !!,severe
tu bilkul chutiya hai,severe
tumse expect nahi tha thoda behtar karo,warning
i agree with you on this point,safe
chalo theek hai par agli baar dhyaan rakho,warning
good job yaar shandar!,safe
tera dimag kharab hai yaar,severe
good job yaar shandar!,safe
gandu aadmi hat pagle,severe
hi thanks for sharing bahut useful hai,safe
arey tumse expect nahi tha thoda behtar karo,warning
tujhse badi bewakoofi kisi mein nahi !,severe
chalo theek hai par agli baar dhyaan rakho,warning
i agree with you on this point,safe
thanks for sharing bahut useful hai,safe
chalo theek hai par agli baar dhyaan rakho abhi,warning
arey ghatiya kaam kiya tumne,warning
interesting point mujhe pasand aaya,safe
hi i agree with you on this point,safe
saala bakwas banda hat ja,severe
bakwas band kar samajh nahi aata kya?,warning
jyada bakwaas mat kar yaar,warning
tumhara koi ilaaj nahi bas ruk ja bhag !!,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
bas ab aur sunna nahi tum saale paagal ho,severe
stop karo ye faltu posts,warning
can you explain this please? kya kar rahe ho?,safe
tumse expect nahi tha thoda behtar karo,warning
aise mat bolo ajeeb lagta hai,warning
kya bakwaas likhta hai tu band kar,severe
arey aise mat bolo ajeeb lagta hai,warning
arre jyada bakwaas mat kar yaar,warning
tumhara koi ilaaj nahi bas ruk ja !!,severe
arey ghatiya kaam kiya tumne,warning
please bhai thoda mature bano,warning
ghatiya kaam kiya tumne,warning
bakwas band kar samajh nahi aata kya?,warning
interesting point mujhe pasand aaya,safe
tumhara koi ilaaj nahi bas ruk ja,severe
bas ab aur sunna nahi tum saale paagal ho !!,severe
gandu aadmi hat pagle,severe
tera dimag kharab hai yaar,severe
arey tumse expect nahi tha thoda behtar karo please,warning
hi useful info saved it,safe
ye baat bilkul galat hai soch lo,warning
hey shaam karo,safe
great work keep it up!,safe
gandu aadmi hat pagle,severe
kya bakwaas likhta hai tu band kar !,severe
arey tu thoda sudhar yaar,warning
aise mat bolo ajeeb lagta hai,warning
hi kya aap isko thoda aur detail mein bata sakte ho?,safe
kya bakwaas likhta hai tu band kar,severe
saala bakwas banda hat ja !!,severe
saala bakwas banda hat ja hatao !,severe
saala bakwas banda hat ja !!,severe
interesting point mujhe pasand aaya,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
hello hey shaam karo,safe
hello good job yaar shandar!,safe
stop karo ye faltu posts,warning
good job yaar shandar!,safe
hello interesting point mujhe pasand aaya,safe
hello hey shaam karo,safe
tujhse badi bewakoofi kisi mein nahi !!,severe
bas ab aur sunna nahi tum saale paagal ho,severe
tera dimag kharab hai yaar !!,severe
hello good job yaar shandar!,safe
i agree with you on this point,safe
ghatiya insaan ho tum,severe
bas ab aur sunna nahi tum saale paagal ho,severe
tumhara koi ilaaj nahi bas ruk ja !!,severe
hello interesting point mujhe pasand aaya,safe
arre ye baat bilkul galat hai soch lo,warning
arey tumse expect nahi tha thoda behtar karo abhi,warning
arre jyada bakwaas mat kar yaar bas,warning
arre stop karo ye faltu posts,warning
tu thoda sudhar yaar thoda,warning
ghatiya insaan ho tum,severe
bakwas band kar samajh nahi aata kya?,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
ye baat bilkul galat hai soch lo,warning
tujhse badi bewakoofi kisi mein nahi,severe
arey tu thoda sudhar yaar,warning
bakwas band kar samajh nahi aata kya?,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
i agree with you on this point,safe
interesting point mujhe pasand aaya,safe
kya bakwaas likhta hai tu band kar,severe
chalo theek hai par agli baar dhyaan rakho,warning
arey aise mat bolo ajeeb lagta hai,warning
itna bekaar kaam tumhe sharam nahi aati?!,severe
hello great work keep it up!,safe
arey tumse expect nahi tha thoda behtar karo,warning
jyada bakwaas mat kar yaar,warning
tumse expect nahi tha thoda behtar karo,warning
saala bakwas banda hat ja,severe
i agree with you on this point,safe
ghatiya kaam kiya tumne,warning
ye baat bilkul galat hai soch lo,warning
chalo theek hai par agli baar dhyaan rakho,warning
chalo theek hai par agli baar dhyaan rakho,warning
kya bakwaas likhta hai tu band kar abhi!,severe
tumse expect nahi tha thoda behtar karo,warning
kya bakwaas likhta hai tu band kar,severe
hello useful info saved it,safe
hi good job yaar shandar!,safe
ghatiya insaan ho tum bhag,severe
arre tu thoda sudhar yaar,warning
tu bilkul chutiya hai,severe
can you explain this please? kya kar rahe ho?,safe
hi interesting point mujhe pasand aaya,safe
good job yaar shandar!,safe
arre jyada bakwaas mat kar yaar,warning
kya bakwaas likhta hai tu band kar,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
chalo theek hai par agli baar dhyaan rakho,warning
tujhse badi bewakoofi kisi mein nahi !!,severe
tu bilkul chutiya hai,severe
arey tumse expect nahi tha thoda behtar karo thoda,warning
please bhai thoda mature bano,warning
hello i agree with you on this point,safe
arey please bhai thoda mature bano,warning
tumse expect nahi tha thoda behtar karo,warning
hi i agree with you on this point,safe
ghatiya kaam kiya tumne,warning
great work keep it up!,safe
tumse expect nahi tha thoda behtar karo,warning
arre stop karo ye faltu posts,warning
tu bilkul chutiya hai,severe
kya bakwaas likhta hai tu band kar,severe
hey shaam karo,safe
i agree with you on this point,safe
please bhai thoda mature bano,warning
good job yaar shandar!,safe
tujhse badi bewakoofi kisi mein nahi !!,severe
bas ab aur sunna nahi tum saale paagal ho !,severe
kya bakwaas likhta hai tu band kar !,severe
useful info saved it,safe
tu bilkul chutiya hai !,severe
tu bilkul chutiya hai,severe
hello kya aap isko thoda aur detail mein bata sakte ho?,safe
gandu aadmi hat pagle !,severe
i agree with you on this point badiya,safe
interesting point mujhe pasand aaya,safe
bakwas band kar samajh nahi aata kya?,warning
chalo theek hai par agli baar dhyaan rakho,warning
tera dimag kharab hai yaar,severe
kya bakwaas likhta hai tu band kar,severe
tera dimag kharab hai yaar !!,severe
ghatiya kaam kiya tumne,warning
can you explain this please? kya kar rahe ho?,safe
tera dimag kharab hai yaar,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
tera dimag kharab hai yaar,severe
can you explain this please? kya kar rahe ho?,safe
ghatiya kaam kiya tumne,warning
good job yaar shandar!,safe
hi hey shaam karo,safe
bakwas band kar samajh nahi aata kya?,warning
hello great work keep it up!,safe
kya aap isko thoda aur detail mein bata sakte ho?,safe
ghatiya insaan ho tum,severe
hi thanks for sharing bahut useful hai,safe
tumse expect nahi tha thoda behtar karo,warning
hi hey shaam karo,safe
chalo theek hai par agli baar dhyaan rakho,warning
good job yaar shandar!,safe
hi can you explain this please? kya kar rahe ho?,safe
useful info saved it,safe
ghatiya insaan ho tum,severe
itna bekaar kaam tumhe sharam nahi aati? saala!,severe
arre chalo theek hai par agli baar dhyaan rakho,warning
tu thoda sudhar yaar,warning
arre stop karo ye faltu posts abhi,warning
kya bakwaas likhta hai tu band kar,severe
arre bakwas band kar samajh nahi aata kya?,warning
tujhse badi bewakoofi kisi mein nahi !!,severe
can you explain this please? kya kar rahe ho?,safe
i agree with you on this point,safe
tumse expect nahi tha thoda behtar karo bas,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
kya bakwaas likhta hai tu band kar,severe
chalo theek hai par agli baar dhyaan rakho,warning
can you explain this please? kya kar rahe ho? great,safe
thanks for sharing bahut useful hai,safe
tera dimag kharab hai yaar,severe
interesting point mujhe pasand aaya,safe
tujhse badi bewakoofi kisi mein nahi,severe
stop karo ye faltu posts bas,warning
stop karo ye faltu posts,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
hi i agree with you on this point,safe
tujhse badi bewakoofi kisi mein nahi abhi,severe
saala bakwas banda hat ja,severe
hi hey shaam karo,safe
this helped me a lot thanks,safe
please bhai thoda mature bano,warning
gandu aadmi hat pagle !,severe
tera dimag kharab hai yaar,severe
arey tumse expect nahi tha thoda behtar karo,warning
arey please bhai thoda mature bano please,warning
tu bilkul chutiya hai,severe
tumhara koi ilaaj nahi bas ruk ja !,severe
bas ab aur sunna nahi tum saale paagal ho !,severe
ghatiya kaam kiya tumne,warning
useful info saved it,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
ghatiya insaan ho tum !!,severe
itna bekaar kaam tumhe sharam nahi aati?,severe
tera dimag kharab hai yaar,severe
saala bakwas banda hat ja,severe
arey chalo theek hai par agli baar dhyaan rakho,warning
arre please bhai thoda mature bano,warning
arey chalo theek hai par agli baar dhyaan rakho,warning
great work keep it up!,safe
hello great work keep it up!,safe
arey chalo theek hai par agli baar dhyaan rakho,warning
tumhara koi ilaaj nahi bas ruk ja,severe
kya aap isko thoda aur detail mein bata sakte ho?,safe
tu bilkul chutiya hai,severe
please bhai thoda mature bano,warning
hi kya aap isko thoda aur detail mein bata sakte ho?,safe
ghatiya insaan ho tum,severe
stop karo ye faltu posts,warning
itna bekaar kaam tumhe sharam nahi aati?!!,severe
chalo theek hai par agli baar dhyaan rakho,warning
tera dimag kharab hai yaar,severe
hello kya aap isko thoda aur detail mein bata sakte ho?,safe
itna bekaar kaam tumhe sharam nahi aati?,severe
tumhara koi ilaaj nahi bas ruk ja hatao !!,severe
good job yaar shandar!,safe
hi interesting point mujhe pasand aaya,safe
hey can you explain this please? kya kar rahe ho?,safe
stop karo ye faltu posts,warning
kya bakwaas likhta hai tu band kar !!,severe
arre bakwas band kar samajh nahi aata kya?,warning
hi i agree with you on this point,safe
tu thoda sudhar yaar,warning
hey shaam karo,safe
gandu aadmi hat pagle !!,severe
hello can you explain this please? kya kar rahe ho?,safe
kya bakwaas likhta hai tu band kar !!,severe
gandu aadmi hat pagle,severe
kya bakwaas likhta hai tu band kar !,severe
please bhai thoda mature bano,warning
ghatiya kaam kiya tumne,warning
stop karo ye faltu posts,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
bas ab aur sunna nahi tum saale paagal ho,severe
tu bilkul chutiya hai,severe
good job yaar shandar!,safe
tu bilkul chutiya hai,severe
arre please bhai thoda mature bano,warning
good job yaar shandar!,safe
can you explain this please? kya kar rahe ho?,safe
thanks for sharing bahut useful hai,safe
ye baat bilkul galat hai soch lo,warning
gandu aadmi hat pagle,severe
hi can you explain this please? kya kar rahe ho?,safe
bakwas band kar samajh nahi aata kya?,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
ghatiya kaam kiya tumne,warning
please bhai thoda mature bano,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
kya aap isko thoda aur detail mein bata sakte ho?,safe
ye baat bilkul galat hai soch lo,warning
tu bilkul chutiya hai,severe
arre chalo theek hai par agli baar dhyaan rakho,warning
hi great work keep it up!,safe
arre aise mat bolo ajeeb lagta hai,warning
kya aap isko thoda aur detail mein bata sakte ho?,safe
ye baat bilkul galat hai soch lo,warning
tumse expect nahi tha thoda behtar karo,warning
tu bilkul chutiya hai abhi !,severe
hi this helped me a lot thanks,safe
tujhse badi bewakoofi kisi mein nahi !,severe
this helped me a lot thanks,safe
i agree with you on this point,safe
tu bilkul chutiya hai !,severe
interesting point mujhe pasand aaya,safe
saala bakwas banda hat ja,severe
thanks for sharing bahut useful hai,safe
tujhse badi bewakoofi kisi mein nahi !,severe
useful info saved it,safe
can you explain this please? kya kar rahe ho?,safe
hi kya aap isko thoda aur detail mein bata sakte ho?,safe
arey tumse expect nahi tha thoda behtar karo,warning
kya bakwaas likhta hai tu band kar,severe
bakwas band kar samajh nahi aata kya?,warning
itna bekaar kaam tumhe sharam nahi aati? !!,severe
chalo theek hai par agli baar dhyaan rakho,warning
gandu aadmi hat pagle,severe
bas ab aur sunna nahi tum saale paagal ho saala,severe
hello this helped me a lot thanks,safe
bas ab aur sunna nahi tum saale paagal ho,severe
aise mat bolo ajeeb lagta hai,warning
this helped me a lot thanks,safe
i agree with you on this point,safe
tujhse badi bewakoofi kisi mein nahi,severe
tera dimag kharab hai yaar,severe
ye baat bilkul galat hai soch lo,warning
bas ab aur sunna nahi tum saale paagal ho,severe
interesting point mujhe pasand aaya,safe
interesting point mujhe pasand aaya,safe
tu thoda sudhar yaar,warning
saala bakwas banda hat ja,severe
bakwas band kar samajh nahi aata kya?,warning
arey please bhai thoda mature bano,warning
kya bakwaas likhta hai tu band kar,severe
tera dimag kharab hai yaar,severe
hello good job yaar shandar!,safe
hi interesting point mujhe pasand aaya badiya,safe
tu thoda sudhar yaar,warning
gandu aadmi hat pagle,severe
stop karo ye faltu posts bas,warning
arre aise mat bolo ajeeb lagta hai,warning
jyada bakwaas mat kar yaar thoda,warning
itna bekaar kaam tumhe sharam nahi aati?,severe
kya aap isko thoda aur detail mein bata sakte ho?,safe
thanks for sharing bahut useful hai,safe
itna bekaar kaam tumhe sharam nahi aati? !!,severe
tumhara koi ilaaj nahi bas ruk ja,severe
please bhai thoda mature bano,warning
hey shaam karo,safe
bas ab aur sunna nahi tum saale paagal ho !,severe
chalo theek hai par agli baar dhyaan rakho,warning
arey chalo theek hai par agli baar dhyaan rakho,warning
