comment,label
Ghatiya insaan ho tum.!,severe
Tujhse badi bewakoofi kisi mein nahi. 😡,severe
Arre Ghatiya kaam kiya tumne. 😂😂,warning
"Itna bekaar kaam, tumhe sharam nahi aati? 🙏",severe
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
"Tu thoda sudhar, yaar. please 😒",warning
Arre Stop karo ye faltu posts.,warning
"Aise mat bolo, ajeeb lagta hai.",warning
Ghatiya kaam kiya tumne. 👌,warning
"Arey Please bhai, thoda mature bano. 👌",warning
"Bas ab aur sunna nahi, tum saale paagal ho. Saala 😊",severe
"Tu thoda sudhar, yaar. 😒",warning
Hello I agree with you on this point.,safe
Useful info — saved it 🙏,safe
Jyada bakwaas mat kar yaar.,warning
"Arre Tu thoda sudhar, yaar. 🙏",warning
"Thanks for sharing, bahut useful hai.",safe
"This helped me a lot, thanks.",safe
Tujhse badi bewakoofi kisi mein nahi. 🙏!!,severe
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Please bhai, thoda mature bano.",warning
"Thanks for sharing, bahut useful hai.",safe
"Tumhara koi ilaaj nahi, bas ruk ja.!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊!!!",severe
Useful info — saved it 🙏,safe
I agree with you on this point.,safe
"Arre Tu thoda sudhar, yaar. abhi 👌",warning
"Arey Ye baat bilkul galat hai, soch lo. 👌",warning
"Bakwas band kar, samajh nahi aata kya?",warning
"Please bhai, thoda mature bano. 😂😂",warning
"Hey , shaam karo 🙂",safe
Kya aap isko thoda aur detail mein bata sakte ho? 😡,safe
Tera dimag kharab hai yaar.,severe
Ghatiya insaan ho tum.!!,severe
Interesting point — mujhe pasand aaya.,safe
Arre Stop karo ye faltu posts.,warning
"Good job yaar, shandar!",safe
"Good job yaar, shandar!",safe
Tu bilkul chutiya hai. Hatao 😂!!,severe
Jyada bakwaas mat kar yaar. 🙏,warning
Ghatiya kaam kiya tumne. abhi 😊,warning
Hi Kya aap isko thoda aur detail mein bata sakte ho? 🙂,safe
Tera dimag kharab hai yaar.!!,severe
"Tu thoda sudhar, yaar.",warning
"Arre Ye baat bilkul galat hai, soch lo.",warning
"Tu thoda sudhar, yaar.",warning
"Arre Ye baat bilkul galat hai, soch lo.",warning
Tujhse badi bewakoofi kisi mein nahi.,severe
"Hello Thanks for sharing, bahut useful hai.",safe
"Arey Ye baat bilkul galat hai, soch lo. 😡",warning
"Kya bakwaas likhta hai tu, band kar.!",severe
Jyada bakwaas mat kar yaar. please,warning
"Ye baat bilkul galat hai, soch lo. 👍",warning
"Please bhai, thoda mature bano. 👌",warning
"Gandu aadmi, hat pagle. Saala",severe
"Good job yaar, shandar!",safe
"Kya bakwaas likhta hai tu, band kar.",severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Kya bakwaas likhta hai tu, band kar. 🙏",severe
"Tu thoda sudhar, yaar. 🙂",warning
"Bas ab aur sunna nahi, tum saale paagal ho. Bhag 👌",severe
Ghatiya kaam kiya tumne.,warning
Tera dimag kharab hai yaar. 🙄,severe
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
"Kya bakwaas likhta hai tu, band kar. Hatao 😡",severe
Tera dimag kharab hai yaar.,severe
Ghatiya insaan ho tum.,severe
"Hi Hey , shaam karo 🙂",safe
"This helped me a lot, thanks.",safe
"Tumhara koi ilaaj nahi, bas ruk ja. 🙂",severe
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Arey Please bhai, thoda mature bano. 😊",warning
"Hi Hey , shaam karo 🙂 👍",safe
"Arre Ye baat bilkul galat hai, soch lo. bas 😡",warning
Tu bilkul chutiya hai.!,severe
Can you explain this please? kya kar rahe ho? ,safe
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
Tujhse badi bewakoofi kisi mein nahi.!,severe
Ghatiya insaan ho tum.,severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Itna bekaar kaam, tumhe sharam nahi aati? 😒",severe
Arre Stop karo ye faltu posts.,warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😡",severe
"Tumhara koi ilaaj nahi, bas ruk ja. 👌",severe
"Bakwas band kar, samajh nahi aata kya? 🙄",warning
Hello Useful info — saved it 🙏,safe
"Hi Thanks for sharing, bahut useful hai. 🙂",safe
Arey Ghatiya kaam kiya tumne. please 😒,warning
"Thanks for sharing, bahut useful hai.",safe
Arre Stop karo ye faltu posts.,warning
"Hi Hey , shaam karo 🙂 🙄",safe
Interesting point — mujhe pasand aaya.,safe
"Gandu aadmi, hat pagle. 😒!!",severe
"Bakwas band kar, samajh nahi aata kya?",warning
Useful info — saved it 🙏,safe
"Ye baat bilkul galat hai, soch lo. 🙏",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
"Good job yaar, shandar!",safe
"Tumhara koi ilaaj nahi, bas ruk ja. 😊",severe
Ghatiya insaan ho tum.!!,severe
"Arey Please bhai, thoda mature bano. 😂",warning
"Bakwas band kar, samajh nahi aata kya?",warning
Jyada bakwaas mat kar yaar.,warning
"Chalo theek hai, par agli baar dhyaan rakho. 😡",warning
"Hey , shaam karo 🙂",safe
Ghatiya insaan ho tum.,severe
"Kya bakwaas likhta hai tu, band kar.",severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Aise mat bolo, ajeeb lagta hai.",warning
Jyada bakwaas mat kar yaar.,warning
Tera dimag kharab hai yaar. 😂!,severe
"Tumhara koi ilaaj nahi, bas ruk ja. 😊",severe
Hello Useful info — saved it 🙏,safe
Arre Jyada bakwaas mat kar yaar.,warning
Tujhse badi bewakoofi kisi mein nahi.!!,severe
"Gandu aadmi, hat pagle.",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 🙏",severe
"Hi This helped me a lot, thanks.",safe
"Aise mat bolo, ajeeb lagta hai. thoda 😒",warning
"Please bhai, thoda mature bano.",warning
"Saala bakwas banda, hat ja. 🙂!!",severe
"Hey , shaam karo 🙂 🙏",safe
Tujhse badi bewakoofi kisi mein nahi. 😊,severe
"Tu thoda sudhar, yaar.",warning
"Tu thoda sudhar, yaar. 😡",warning
Hello Interesting point — mujhe pasand aaya.,safe
Tera dimag kharab hai yaar. 🙂,severe
"Tumse expect nahi tha, thoda behtar karo. 🙂",warning
"Hi Hey , shaam karo 🙂",safe
"Arey Bakwas band kar, samajh nahi aata kya? 😒",warning
"Hello This helped me a lot, thanks.",safe
"Saala bakwas banda, hat ja. 🙄",severe
"Hey , shaam karo 🙂",safe
"Gandu aadmi, hat pagle. 🙏",severe
Arey Stop karo ye faltu posts.,warning
"Saala bakwas banda, hat ja. 😊",severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Hey , shaam karo 🙂",safe
Tu bilkul chutiya hai.!,severe
"Hi Thanks for sharing, bahut useful hai. shandar",safe
"Thanks for sharing, bahut useful hai. 🙄",safe
Jyada bakwaas mat kar yaar. 😂,warning
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Ye baat bilkul galat hai, soch lo. thoda 🙏",warning
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Useful info — saved it 🙏,safe
"Kya bakwaas likhta hai tu, band kar. 😒!",severe
"Great work, keep it up! 😒",safe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Tu bilkul chutiya hai. 😡,severe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Ghatiya kaam kiya tumne. bas 👌,warning
Interesting point — mujhe pasand aaya. 🙄,safe
"Tumse expect nahi tha, thoda behtar karo. 😡",warning
Arre Stop karo ye faltu posts.,warning
"Aise mat bolo, ajeeb lagta hai.",warning
I agree with you on this point.,safe
"Hi Good job yaar, shandar! sahi",safe
"Hello Thanks for sharing, bahot useful hai. Nice",safe
Ghatiya insaan ho tum.!,severe
Stop karo ye faltu posts.,warning
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Jyada bakwaas mat kar yaar.,warning
"This helped me a lot, thanks.",safe
Jyada bakwaas mat kar yaar.,warning
"Hello Thanks for sharing, bahut useful hai. shandar",safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Tujhse badi bewakoofi kisi mein nahi. Abhi 😊,severe
"Arey Bakwas band kar, samajh nahi aata kya? 😊",warning
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"This helped me a lot, thanks.",safe
"Gandu aadmi, hat pagle. 🙄",severe
Ghatiya insaan ho tum. Bhag 🙏!!,severe
Hi Can you explain this please? kya kar rahe ho? ,safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Hello Can you explain this please? kya kar rahe ho? ,safe
"Hey , shaam karo 🙂 👍",safe
Tujhse badi bewakoofi kisi mein nahi. 😡,severe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Saala bakwas banda, hat ja. 😡!",severe
"Itna bekaar kaam, tumhe sharam nahi aati? Abhi 🙂",severe
"Kya bakwaas likhta hai tu, band kar. Bhag!!",severe
Ghatiya insaan ho tum.,severe
"Gandu aadmi, hat pagle.",severe
"Saala bakwas banda, hat ja.",severe
"Hey , shaam karo 🙂",safe
"Bakwas band kar, samajh nahi aata kya? 🙏",warning
"Tumhara koi ilaaj nahi, bas ruk ja. Hatao!!!",severe
Can you explain this please? kya kar rahe ho?  😒,safe
"Arre Ye baat bilkul galat hai, soch lo.",warning
Tu bilkul chutiya hai. Hatao!,severe
"Hey , shaam karo 🙂",safe
Ghatiya insaan ho tum. 👌!!,severe
"Gandu aadmi, hat pagle. 🙄!",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
Tera dimag kharab hai yaar.,severe
"Ye baat bilkul galat hai, soch lo. 😡",warning
Tu bilkul chutiya hai.,severe
Tujhse badi bewakoofi kisi mein nahi. 😂😂!,severe
"Gandu aadmi, hat pagle.",severe
"Kya bakwaas likhta hai tu, band kar.!!",severe
"Tu thoda sudhar, yaar. 😡",warning
Hello Can you explain this please? kya kar rahe ho? ,safe
"Tu thoda sudhar, yaar. 😒",warning
Tera dimag kharab hai yaar. Hatao 😊!,severe
"Hey , shaam karo 🙂",safe
Tu bilkul chutiya hai. 👌,severe
"Thanks for sharing, bahut useful hai.",safe
Tera dimag kharab hai yaar. Saala 👌!!,severe
"Saala bakwas banda, hat ja.",severe
"Hey , shaam karo 🙂",safe
Tera dimag kharab hai yaar.!!,severe
Useful info — saved it 🙏 🙄,safe
"Thanks for sharing, bahut useful hai.",safe
Tera dimag kharab hai yaar.,severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Aise mat bolo, ajeeb lagta hai. thoda 😂",warning
Ghatiya insaan ho tum. 👍!,severe
"Arre Aise mat bolo, ajeeb lagta hai. bas 😂😂",warning
I agree with you on this point. mast,safe
"Arey Tumse expect nahi tha, thoda behtar karo. 👌",warning
"Arre Bakwas band kar, samajh nahi aata kya? please 😒",warning
"Arre Ye baat bilkul galat hai, soch lo.",warning
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
"Bas ab aur sunna nahi, tum saale paagal ho. Hatao 😂😂",severe
"Hey , shaam karo 🙂",safe
"Hi Hey , shaam karo 🙂 🙂",safe
"Kya bakwaas likhta hai tu, band kar. 😂",severe
Tu bilkul chutiya hai.!!,severe
Can you explain this please? kya kar rahe ho?  😂,safe
"Bas ab aur sunna nahi, tum saale paagal ho.!!",severe
"Please bhai, thoda mature bano.",warning
Tujhse badi bewakoofi kisi mein nahi.,severe
Arre Ghatiya kaam kiya tumne.,warning
"Tumse expect nahi tha, thoda behtar karo.",warning
Ghatiya insaan ho tum. 😊!,severe
"Kya bakwaas likhta hai tu, band kar. 👍!!",severe
Interesting point — mujhe pasand aaya. 😒,safe
Hello Interesting point — mujhe pasand aaya.,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😂😂!!",severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
Tera dimag kharab hai yaar.,severe
"Arey Please bhai, thoda mature bano.",warning
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
I agree with you on this point. 👌,safe
"Itna bekaar kaam, tumhe sharam nahi aati? Bhag 😊",severe
Stop karo ye faltu posts. 😂,warning
"Tu thoda sudhar, yaar.",warning
"Arre Please bhai, thoda mature bano.",warning
"Arey Bakwas band kar, samajh nahi aata kya?",warning
Ghatiya kaam kiya tumne.,warning
"Hello Great work, keep it up! 😒",safe
"Itna bekaar kaam, tumhe sharam nahi aati? 👍!",severe
"This helped me a lot, thanks.",safe
Ghatiya insaan ho tum.,severe
"Aise mat bolo, ajeeb lagta hai. 😡",warning
Hi Useful info — saved it 🙏,safe
I agree with you on this point.,safe
"Hi Hey , shaam karo 🙂",safe
"Hello This helped me a lot, thanks. badiya",safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Interesting point — mujhe pasand aaya. 😡,safe
Arre Stop karo ye faltu posts. please,warning
"Saala bakwas banda, hat ja.",severe
"Tu thoda sudhar, yaar.",warning
"Hey , shaam karo 🙂 👌",safe
"Arey Tu thoda sudhar, yaar.",warning
"Thanks for sharing, bahut useful hai.",safe
"Arre Ye baat bilkul galat hai, soch lo.",warning
"Tu thoda sudhar, yaar.",warning
Tujhse badi bewakoofi kisi mein nahi. 👌,severe
Tera dimag kharab hai yaar.!,severe
Hi Can you explain this please? kya kar rahe ho? ,safe
"Great work, keep it up! 😒",safe
Useful info — saved it 🙏,safe
"This helped me a lot, thanks.",safe
Tu bilkul chutiya hai. 🙏,severe
"Tumhara koi ilaaj nahi, bas ruk ja. Saala 😊!!",severe
"Arey Aise mat bolo, ajeeb lagta hai. 🙂",warning
Stop karo ye faltu posts. bas 😡,warning
"Gandu aadmi, hat pagle. 😡!!!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂😂",severe
"Hello Hey , shaam karo 🙂",safe
Hi Kya aap isko thoda aur detail mein bata sakte ho? 😂,safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Kya bakwaas likhta hai tu, band kar. 😂😂",severe
"Tu thoda sudhar, yaar. 😊",warning
"Great work, keep it up! 😒 😂😂",safe
Arey Ghatiya kaam kiya tumne. 👌,warning
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😒!",severe
Tera dimag kharab hai yaar.,severe
Jyada bakwaas mat kar yaar. 👍,warning
"Chalo theek hai, par agli baar dhyaan rakho. please 👌",warning
"Tu thoda sudhar, yaar.",warning
"Itna bekaar kaam, tumhe sharam nahi aati? 😡!!!",severe
I agree with you on this point.,safe
"Saala bakwas banda, hat ja. 😒",severe
Jyada bakwaas mat kar yaar.,warning
Ghatiya kaam kiya tumne. bas 🙏,warning
"Ye baat bilkul galat hai, soch lo.",warning
Ghatiya kaam kiya tumne. thoda 👌,warning
"Please bhai, thoda mature bano.",warning
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
"Arre Bakwas band kar, samajh nahi aata kya?",warning
Interesting point — mujhe pasand aaya.,safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😡",severe
Useful info — saved it 🙏,safe
"Ye baat bilkul galat hai, soch lo. 😒",warning
Tera dimag kharab hai yaar.,severe
"Hey , shaam karo 🙂 🙂",safe
"Saala bakwas banda, hat ja. 😂😂",severe
"Hi Hey , shaam karo 🙂",safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
Can you explain this please? kya kar rahe ho? ,safe
"Bakwas band kar, samajh nahi aata kya? 😊",warning
"Saala bakwas banda, hat ja. 🙂!!!",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Ghatiya kaam kiya tumne.,warning
"Tumhara koi ilaaj nahi, bas ruk ja. 🙂",severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Saala bakwas banda, hat ja. 😂",severe
"Tu thoda sudhar, yaar.",warning
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
"Itna bekaar kaam, tumhe sharam nahi aati? 😊",severe
"Saala bakwas banda, hat ja. Bhag!",severe
Tera dimag kharab hai yaar. 🙏,severe
"Arey Ye baat bilkul galat hai, soch lo. 🙄",warning
"Arey Tu thoda sudhar, yaar.",warning
"Thanks for sharing, bahut useful hai.",safe
"Please bhai, thoda mature bano.",warning
"Thanks for sharing, bahut useful hai.",safe
Hi Kya aap isko thoda aur detail mein bata sakte ho? Thanks,safe
Ghatiya insaan ho tum. 🙂,severe
Ghatiya insaan ho tum.!!,severe
Ghatiya kaam kiya tumne.,warning
"Tu thoda sudhar, yaar.",warning
"Arey Please bhai, thoda mature bano.",warning
Arey Stop karo ye faltu posts. abhi 🙂,warning
Tujhse badi bewakoofi kisi mein nahi.,severe
"Tumhara koi ilaaj nahi, bas ruk ja. 😡",severe
"Great work, keep it up! 😒",safe
Ghatiya insaan ho tum. 👍,severe
"Hello This helped me a lot, thanks. mast",safe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
"Arre Tumse expect nahi tha, thoda behtar karo. 👌",warning
Tu bilkul chutiya hai. 👍,severe
Tu bilkul chutiya hai. Abhi 🙄,severe
"Tumhara koi ilaaj nahi, bas ruk ja. Hatao 🙄!!",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Gandu aadmi, hat pagle. 😡",severe
Stop karo ye faltu posts.,warning
Stop karo ye faltu posts.,warning
Tujhse badi bewakoofi kisi mein nahi. Abhi 😒!!!,severe
Tu bilkul chutiya hai. 😒,severe
Ghatiya insaan ho tum.!!,severe
Tera dimag kharab hai yaar.,severe
"This helped me a lot, thanks.",safe
"Tu thoda sudhar, yaar. 🙏",warning
Kya aap isko thoda aur detail mein bata sakte ho? 👍,safe
"Thanks for sharing, bahut useful hai. 😒",safe
Hello Can you explain this please? kya kar rahe ho? ,safe
"Itna bekaar kaam, tumhe sharam nahi aati? Abhi",severe
"Bas ab aur sunna nahi, tum saale paagal ho. Hatao 😂",severe
Interesting point — mujhe pasand aaya.,safe
"Please bhai, thoda mature bano.",warning
Tu bilkul chutiya hai. 😂,severe
Ghatiya kaam kiya tumne.,warning
Stop karo ye faltu posts.,warning
"Gandu aadmi, hat pagle.!!",severe
"Hello Thanks for sharing, bahut useful hai.",safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Tu bilkul chutiya hai.!,severe
Arre Jyada bakwaas mat kar yaar.,warning
Tujhse badi bewakoofi kisi mein nahi. 😂,severe
"Tu thoda sudhar, yaar. 😡",warning
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Bas ab aur sunna nahi, tum saale paagal ho.!",severe
"Tumhara koi ilaaj nahi, bas ruk ja.!!",severe
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
"This helped me a lot, thanks. 😒",safe
"Gandu aadmi, hat pagle. 😡",severe
"Hello This helped me a lot, thanks. 😂😂",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 👍!",severe
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
"Gandu aadmi, hat pagle. 👍",severe
Tu bilkul chutiya hai.!!,severe
"Saala bakwas banda, hat ja.",severe
Ghatiya insaan ho tum.,severe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"This helped me a lot, thanks.",safe
Can you explain this please? kya kar rahe ho? ,safe
Jyada bakwaas mat kar yaar. 🙄,warning
Hey Kya aap isko thoda aur detail mein bata sakte ho? 😊,safe
"Ye baat bilkul galat hai, soch lo.",warning
"Ye baat bilkul galat hai, soch lo. 😂",warning
Can you explain this please? kya kar rahe ho? ,safe
I agree with you on this point. 👌,safe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
I agree with you on this point. 😂😂,safe
"Aise mat bolo, ajeeb lagta hai. 😒",warning
"Hello Good job yaar, shandar! 😊",safe
Ghatiya kaam kiya tumne.,warning
"Thanks for sharing, bahut useful hai.",safe
"This helped me a lot, thanks. 😡",safe
"Bakwas band kar, samajh nahi aata kya?",warning
Hello Can you explain this please? kya kar rahe ho? ,safe
Hello Interesting point — mujhe pasand aaya.,safe
Tujhse badi bewakoofi kisi mein nahi. 😒,severe
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
Ghatiya insaan ho tum.,severe
Useful info — saved it 🙏 shandar,safe
"Hello Hey , shaam karo 🙂 🙏",safe
Hello Can you explain this please? kya kar rahe ho? ,safe
"Gandu aadmi, hat pagle. Saala 😂",severe
"Kya bakwaas likhta hai tu, band kar.",severe
Arey Ghatiya kaam kiya tumne. abhi,warning
"Bakwas band kar, samajh nahi aata kya? 😒",warning
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Arey Ye baat bilkul galat hai, soch lo. abhi 👍",warning
"Gandu aadmi, hat pagle. 👍",severe
"Arre Tu thoda sudhar, yaar.",warning
Useful info — saved it 🙏,safe
"Arre Bakwas band kar, samajh nahi aata kya?",warning
"Kya bakwaas likhta hai tu, band kar.",severe
"Hello Good job yaar, shandar!",safe
Arey Ghatiya kaam kiya tumne.,warning
Ghatiya insaan ho tum. 🙄,severe
"Saala bakwas banda, hat ja. 👍!",severe
"Aise mat bolo, ajeeb lagta hai.",warning
Ghatiya insaan ho tum. 😡!,severe
"Kya bakwaas likhta hai tu, band kar.",severe
"Hi Good job yaar, shandar!",safe
"Hi Great work, keep it up! 😒 😡",safe
"Bas ab aur sunna nahi, tum saale paagal ho.!!",severe
"Thanks for sharing, bahut useful hai.",safe
Tu bilkul chutiya hai. 👌!,severe
Tu bilkul chutiya hai. 🙏,severe
Tera dimag kharab hai yaar.,severe
"Arey Please bhai, thoda mature bano.",warning
Tu bilkul chutiya hai. 😡,severe
"Ye baat bilkul galat hai, soch lo.",warning
Tera dimag kharab hai yaar.,severe
"Tumse expect nahi tha, thoda behtar karo. 🙂",warning
"Tumhara koi ilaaj nahi, bas ruk ja. Hatao!",severe
Arre Jyada bakwaas mat kar yaar. bas 👍,warning
Tera dimag kharab hai yaar. 😊,severe
"Hello Hey , shaam karo 🙂",safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😒",severe
"Tumse expect nahi tha, thoda behtar karo.",warning
Tera dimag kharab hai yaar. 😊!!,severe
"Tumse expect nahi tha, thoda behtar karo. 😂😂",warning
Jyada bakwaas mat kar yaar.,warning
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
"Ye baat bilkul galat hai, soch lo.",warning
Jyada bakwaas mat kar yaar. 👌,warning
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
"Gandu aadmi, hat pagle. Hatao 👍!",severe
"Chalo theek hai, par agli baar dhyaan rakho. 😂😂",warning
"Hello This helped me a lot, thanks. 😡",safe
Hi Interesting point — mujhe pasand aaya. 🙏,safe
Tera dimag kharab hai yaar. Bhag 😂!!!,severe
"Hey , shaam karo 🙂 😂",safe
"Ye baat bilkul galat hai, soch lo. abhi 😂",warning
"Arre Tumse expect nahi tha, thoda behtar karo. 😒",warning
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Saala bakwas banda, hat ja. 😒!",severe
Stop karo ye faltu posts.,warning
"Arre Aise mat bolo, ajeeb lagta hai.",warning
I agree with you on this point.,safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Aise mat bolo, ajeeb lagta hai.",warning
Ghatiya insaan ho tum. 👍,severe
"Arey Ye baat bilkul galat hai, soch lo.",warning
Ghatiya insaan ho tum.,severe
Arre Stop karo ye faltu posts.,warning
Tujhse badi bewakoofi kisi mein nahi. 😊,severe
"Gandu aadmi, hat pagle. 😂",severe
Tujhse badi bewakoofi kisi mein nahi. 👍,severe
Tujhse badi bewakoofi kisi mein nahi. 😒,severe
"Great work, keep it up! 😒",safe
"Hey , shaam karo 🙂",safe
Can you explain this please? kya kar rahe ho? ,safe
"Arre Please bhai, thoda mature bano.",warning
"Great work, keep it up! 😒",safe
Ghatiya kaam kiya tumne. 😡,warning
Hello Interesting point — mujhe pasand aaya.,safe
"Bakwas band kar, samajh nahi aata kya? 🙂",warning
"Tu thoda sudhar, yaar.",warning
"Tumse expect nahi tha, thoda behtar karo. abhi 🙂",warning
"Kya bakwaas likhta hai tu, band kar.",severe
Tera dimag kharab hai yaar. Abhi 😂!!!,severe
"Good job yaar, shandar!",safe
Hi Can you explain this please? kya kar rahe ho?  🙂,safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Saala bakwas banda, hat ja. Hatao 😂😂!!",severe
"Hi Hey , shaam karo 🙂 Nice",safe
"Please bhai, thoda mature bano.",warning
Arre Jyada bakwaas mat kar yaar. 😂😂,warning
"Hi Great work, keep it up! 😒",safe
"Saala bakwas banda, hat ja. 🙏",severe
"Hello Good job yaar, shandar!",safe
Can you explain this please? kya kar rahe ho? ,safe
Tujhse badi bewakoofi kisi mein nahi.,severe
Interesting point — mujhe pasand aaya.,safe
I agree with you on this point. 🙄,safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Interesting point — mujhe pasand aaya.,safe
Can you explain this please? kya kar rahe ho? ,safe
"Great work, keep it up! 😒 🙄",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
"Aise mat bolo, ajeeb lagta hai.",warning
"This helped me a lot, thanks.",safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😂😂",severe
"Kya bakwaas likhta hai tu, band kar. Hatao 🙏",severe
"Please bhai, thoda mature bano.",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 👍!!",severe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
"Great work, keep it up! 😒",safe
"Good job yaar, shandar! 😒",safe
"Tu thoda sudhar, yaar.",warning
Arre Jyada bakwaas mat kar yaar. 👌,warning
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
Hi I agree with you on this point.,safe
Tujhse badi bewakoofi kisi mein nahi. Abhi!!!,severe
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Tujhse badi bewakoofi kisi mein nahi. 😊,severe
"Tu thoda sudhar, yaar.",warning
"Aise mat bolo, ajeeb lagta hai.",warning
Ghatiya insaan ho tum. 😒!,severe
Tujhse badi bewakoofi kisi mein nahi. 🙏!,severe
Arre Ghatiya kaam kiya tumne.,warning
"Arey Ye baat bilkul galat hai, soch lo. please 😂",warning
"Bas ab aur sunna nahi, tum saale paagal ho. Hatao 😂😂!!",severe
Tujhse badi bewakoofi kisi mein nahi. Bhag 🙏,severe
Interesting point — mujhe pasand aaya. great,safe
"Good job yaar, shandar!",safe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"This helped me a lot, thanks.",safe
"Good job yaar, shandar! 😂",safe
Stop karo ye faltu posts.,warning
"Gandu aadmi, hat pagle. 👌",severe
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
Tujhse badi bewakoofi kisi mein nahi.,severe
Tera dimag kharab hai yaar. 👍,severe
Ghatiya insaan ho tum. 👌!,severe
Arre Stop karo ye faltu posts. abhi 😊,warning
Tera dimag kharab hai yaar. Hatao 👍,severe
I agree with you on this point.,safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Hi I agree with you on this point.,safe
"Tumse expect nahi tha, thoda behtar karo. 😡",warning
Tujhse badi bewakoofi kisi mein nahi. Hatao,severe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Ghatiya insaan ho tum. 😡,severe
"Good job yaar, shandar!",safe
Hi I agree with you on this point.,safe
"Tu thoda sudhar, yaar.",warning
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
Useful info — saved it 🙏,safe
Hello Kya aap isko thoda aur detail mein bata sakte ho? 🙂,safe
Interesting point — mujhe pasand aaya.,safe
